city,neighbourhood,street,Area,Number of rooms,Floor,No. of floors,Building type,Heating system,Equipment,Building Energy Efficiency Class,Additional premises,Additional Equipment,Security,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop,crime,Price,Percent_Decrease,build_year,renovation_year,is_renovated,is_price_decreased,STREET,AVG_BIRTH_YEAR,TOTAL_CHILDREN,TOTAL_PEOPLE,TOTAL_DIVORCED,TOTAL_WIDOWED,TOTAL_MARRIED,TOTAL_SINGLE
Vilnius,Rasos,Tyzenhauzų g.,22.0,1,1,12,Brick,Central,Fully equipped,,,Furniture Washing machine,Steel doors Code door lock,470.0,380.0,220.0,100.0,"23,98 €/month
~ 1,09 €/m²",75000,,1976,1976.0,0,0,Tyzenhauzų g.,1975.2223738062755,205.0,733.0,127.0,78.0,276.0,252.0
Vilnius,Naujamiestis,Algirdo g.,21.0,2,4,5,Brick,Central,Fully equipped,,,Furniture Washing machine,Steel doors Code door lock,310.0,300.0,190.0,240.0,"24,57 €/month
~ 1,17 €/m²",77990,,1986,1986.0,0,0,Algirdo g.,1978.9120481927712,516.0,1660.0,232.0,118.0,572.0,738.0
Vilnius,Šeškinė,Šeškinės Sodų g.,99.06,5,1,2,Brick,Aerothermal,Partially equipped,A++,Terrace Parking space,Floor heating system,Steel doors,580.0,580.0,580.0,610.0,0,289000,"3,3%",2024,2024.0,0,1,Šeškinės Sodų g.,1991.0838323353294,105.0,167.0,12.0,2.0,74.0,79.0
Vilnius,Šeškinė,Šeškinės Sodų g.,99.05,5,1,2,Brick,Aerothermal,Partially equipped,,,,,560.0,610.0,590.0,600.0,0,285000,"3,4%",2024,2024.0,0,1,Šeškinės Sodų g.,1991.0838323353294,105.0,167.0,12.0,2.0,74.0,79.0
Vilnius,Šeškinė,Šeškinės Sodų g.,99.52,5,1,2,Brick,Aerothermal,Partially equipped,,Terrace Parking space,Floor heating system,Steel doors,560.0,610.0,590.0,600.0,0,310000,"3,1%",2024,2024.0,0,1,Šeškinės Sodų g.,1991.0838323353294,105.0,167.0,12.0,2.0,74.0,79.0
Vilnius,Baltupiai,Ozo g.,47.0,2,5,8,Brick,Central thermostat,Fully equipped,A,Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,360.0,420.0,370.0,280.0,7,179000,,2022,2022.0,0,0,,,,,,,,
Vilnius,Naujamiestis,Vytenio g.,42.8,2,2,5,Brick,Central thermostat,Fully equipped,A+,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Alarm system Code door lock Video surveillance,90.0,210.0,310.0,270.0,14,229400,,2023,2023.0,0,0,Vytenio g.,1983.473136193253,542.0,2401.0,173.0,76.0,666.0,1486.0
Vilnius,Žirmūnai,Pulko g.,41.35,2,1,7,Other,Central thermostat,Partially equipped,A,Storeroom Terrace Parking space,Floor heating system,Steel doors,230.0,580.0,390.0,190.0,7,137400,5%,2024,2024.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Birželio 23-iosios g.,46.0,2,1,5,Block house,Central thermostat,Fully equipped,,,,,90.0,340.0,340.0,290.0,18,125000,,1964,2021.0,1,0,Birželio 23-iosios g.,1979.2188841201717,410.0,1398.0,183.0,121.0,501.0,593.0
Vilnius,Žirmūnai,Žirmūnų g.,44.43,2,1,5,Block house,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors,100.0,610.0,190.0,160.0,11,115000,,1967,2015.0,1,0,Žirmūnų g.,1976.1871020614008,4478.0,15863.0,2119.0,1673.0,5906.0,6165.0
Vilnius,Jeruzalė,Rugių g.,70.1,3,5,10,Brick,Central,Fully equipped,,Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors,370.0,420.0,300.0,320.0,8,164000,,1995,1995.0,0,0,,,,,,,,
Vilnius,Šnipiškės,Raitininkų g.,49.2,2,2,7,Brick,Central thermostat,Fully equipped,A+,Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,520.0,420.0,250.0,180.0,"27,06 €/month
~ 0,55 €/m²",278000,,2020,2020.0,0,0,,,,,,,,
Vilnius,Žirmūnai,Kareivių g.,45.54,2,2,3,Brick,Central thermostat,Partially equipped,A+,Balcony,Recuperation,Steel doors Code door lock,270.0,610.0,400.0,250.0,7,125046,,2024,2024.0,0,0,Kareivių g.,1980.509825327511,276.0,916.0,119.0,41.0,331.0,425.0
Vilnius,Naujamiestis,Smolensko g.,38.95,2,7,7,Brick,Central thermostat,Partially equipped,A+,,Floor heating system Recuperation,Steel doors Code door lock,250.0,100.0,140.0,230.0,24,137158,,2023,2023.0,0,0,Smolensko g.,1990.0647138964578,591.0,1468.0,90.0,30.0,590.0,758.0
Vilnius,Šnipiškės,Konstitucijos pr.,92.0,2,11,25,Brick,Central thermostat,Fully equipped,,Balcony Terrace Closet,Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower,Steel doors Code door lock Guard,240.0,100.0,230.0,120.0,10,345000,,2004,2004.0,0,0,Konstitucijos pr.,1987.3472668810289,286.0,622.0,39.0,14.0,275.0,294.0
Vilnius,Antakalnis,Žirgo g.,121.0,4,14,20,Brick,Central thermostat,Fully equipped,,Balcony Terrace Parking space Closet,Refrigerator Stove Dish washer,Code door lock,590.0,760.0,150.0,100.0,"136,73 €/month
~ 1,13 €/m²",520000,,2004,2004.0,0,0,Žirgo g.,1981.979683972912,372.0,886.0,48.0,49.0,418.0,371.0
Vilnius,Fabijoniškės,Vėtrungių g.,52.62,2,7,9,Brick,Gas,Fully equipped,,Balcony Parking space,Washing machine Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,640.0,570.0,200.0,140.0,10,127800,"3,7%",2005,2005.0,0,1,,,,,,,,
Vilnius,Pilaitė,Karaliaučiaus g.,65.0,3,1,4,Brick,Central thermostat,Fully equipped,,,,,650.0,650.0,620.0,410.0,4,214900,,2024,2024.0,0,0,Karaliaučiaus g.,1986.1510349288487,1231.0,3092.0,345.0,119.0,1173.0,1455.0
Vilnius,Lazdynai,Architektų g.,78.0,4,4,5,Block house,Central,Fully equipped,,Balcony Cellar Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,Steel doors Alarm system Code door lock,40.0,280.0,410.0,350.0,"88,92 €/month
~ 1,14 €/m²",150000,,1970,1970.0,0,0,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Lazdynėliai,Lazdynėlių g.,41.15,2,1,4,Brick,Central thermostat,Fully equipped,A,Balcony Terrace,Furniture Conditioner Washing machine,Steel doors Code door lock,320.0,1600.0,320.0,320.0,0,154000,,2023,2023.0,0,0,,,,,,,,
Vilnius,Pašilaičiai,Edinburgo g.,29.41,1,4,7,Brick,Central thermostat,Fully equipped,A,Balcony,Refrigerator Kitchen furniture Stove Dish washer Recuperation,Steel doors,890.0,1600.0,1100.0,170.0,1,97000,"2,1%",2023,2023.0,0,1,Edinburgo g.,1979.1777777777777,8.0,45.0,6.0,3.0,18.0,18.0
Vilnius,Pašilaičiai,Edinburgo g.,69.63,3,2,7,Brick,Central thermostat,Fully equipped,,,,,920.0,1600.0,1100.0,150.0,1,167000,"2,9%",2023,2023.0,0,1,Edinburgo g.,1979.1777777777777,8.0,45.0,6.0,3.0,18.0,18.0
Vilnius,Pašilaičiai,Edinburgo g.,64.0,3,6,7,Brick,Central thermostat,Fully equipped,,,,,920.0,1600.0,1100.0,150.0,1,160000,"5,9%",2023,2023.0,0,1,Edinburgo g.,1979.1777777777777,8.0,45.0,6.0,3.0,18.0,18.0
Vilnius,Naujininkai,Brolių g.,57.0,3,5,5,Brick,Central,Fully equipped,,Balcony Cellar,Plastic pipes Bath,Steel doors Code door lock,210.0,170.0,170.0,140.0,"79,23 €/month
~ 1,39 €/m²",109000,,1963,1963.0,0,0,Brolių g.,1977.010498687664,191.0,762.0,129.0,60.0,272.0,301.0
Vilnius,Naujamiestis,Švitrigailos g.,17.15,1,4,4,Brick,Central,Fully equipped,,,,,170.0,120.0,90.0,30.0,"15,95 €/month
~ 0,93 €/m²",45000,,1955,2024.0,1,0,Švitrigailos g.,1982.208108108108,257.0,740.0,85.0,40.0,283.0,332.0
Vilnius,Viršuliškės,Viršuliškių g.,47.0,2,1,5,Block house,Central,Fully equipped,,Cellar,,Steel doors Code door lock,110.0,160.0,300.0,120.0,9,103000,,1977,1977.0,0,0,Viršuliškių g.,1975.7553257755076,2239.0,8027.0,1024.0,849.0,3150.0,3004.0
Vilnius,Lazdynai,M. Mironaitės g.,79.65,3,2,6,Brick,Central thermostat,Fully equipped,,Balcony,Conditioner Washing machine Furniture Kitchen furniture Stove Bath,Steel doors Code door lock,640.0,970.0,520.0,90.0,0,229000,,2008,2008.0,0,0,M. Mironaitės g.,1991.1968641114984,359.0,574.0,40.0,7.0,231.0,296.0
Vilnius,Fabijoniškės,Liudviko Zamenhofo g.,61.38,2,6,6,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Furniture,Steel doors Alarm system Code door lock,710.0,410.0,350.0,290.0,11,135999,"2,9%",2005,2005.0,0,1,Liudviko Zamenhofo g.,1992.8987654320988,248.0,405.0,31.0,8.0,159.0,207.0
Vilnius,Lazdynai,Šiltnamių g.,18.21,1,4,4,Brick,Central,Fully equipped,,,Furniture Washing machine,Steel doors Code door lock,110.0,790.0,90.0,60.0,"18,21 €/month
~ 1,00 €/m²",52800,,1967,1967.0,0,0,Šiltnamių g.,1977.1823204419888,134.0,543.0,75.0,44.0,198.0,226.0
Vilnius,Santariškės,Santariškių g.,70.01,3,1,3,Brick,Central thermostat,Fully equipped,,Storeroom Terrace Parking space Closet,Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,170.0,1900.0,180.0,180.0,2,215000,,2006,2006.0,0,0,,,,,,,,
Vilnius,Lazdynėliai,Lietaus g.,31.83,1,1,4,Brick,Central thermostat,Fully equipped,A+,Storeroom Terrace Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Recuperation,Steel doors Code door lock Video surveillance,410.0,1600.0,300.0,250.0,0,136900,,2022,2022.0,0,0,,,,,,,,
Vilnius,Žirmūnai,Minties g.,44.41,2,3,5,Block house,Central,Fully equipped,,Balcony Cellar Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Code door lock,290.0,460.0,150.0,60.0,25,121700,,1966,1966.0,0,0,Minties g.,1975.5648304065433,1148.0,4157.0,601.0,408.0,1515.0,1633.0
Vilnius,Pilaitė,Smalinės g.,70.0,3,3,5,Block house,Central,Fully equipped,,Balcony Cellar Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Plastic pipes Dish washer Bath,Steel doors Alarm system Code door lock,130.0,380.0,290.0,230.0,"88,20 €/month
~ 1,26 €/m²",164900,,1993,1993.0,0,0,Smalinės g.,1979.8071135430916,250.0,731.0,68.0,44.0,350.0,269.0
Vilnius,Senamiestis,Subačiaus g.,14.0,1,4,4,Brick,Central,Fully equipped,,Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,330.0,250.0,250.0,50.0,"24,08 €/month
~ 1,72 €/m²",58000,"1,7%",1958,1958.0,0,1,Subačiaus g.,1982.77539223782,467.0,1211.0,143.0,63.0,464.0,541.0
Vilnius,Žirmūnai,Minties g.,44.21,2,3,5,Block house,Central,Fully equipped,,Balcony Cellar,Furniture Refrigerator Kitchen furniture Stove Plastic pipes,Steel doors,250.0,250.0,340.0,190.0,"45,09 €/month
~ 1,02 €/m²",100000,"4,8%",1970,1970.0,0,1,Minties g.,1975.5648304065433,1148.0,4157.0,601.0,408.0,1515.0,1633.0
Vilnius,Antakalnis,P. Vileišio g.,33.29,2,2,6,Brick,Central thermostat,Fully equipped,A++,Balcony,Furniture Washing machine,Steel doors Code door lock,290.0,330.0,280.0,190.0,13,170000,"2,9%",2024,2024.0,0,1,P. Vileišio g.,1978.0977232924693,906.0,2855.0,338.0,276.0,1049.0,1192.0
Vilnius,Šnipiškės,Kintų g.,36.0,2,2,4,Brick,Central thermostat,Fully equipped,A+,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,330.0,530.0,430.0,120.0,13,180000,,2022,2022.0,0,0,,,,,,,,
Vilnius,Šnipiškės,Konstitucijos pr.,82.35,2,8,27,Monolithic,Central thermostat,Fully equipped,,Balcony,Furniture Conditioner Washing machine Bath,Steel doors Alarm system Code door lock,300.0,100.0,100.0,130.0,"88,94 €/month
~ 1,08 €/m²",315000,,2004,2004.0,0,0,Konstitucijos pr.,1987.3472668810289,286.0,622.0,39.0,14.0,275.0,294.0
Vilnius,Šnipiškės,Konstitucijos pr.,72.19,2,16,27,Monolithic,Central thermostat,Fully equipped,,Balcony,Furniture Washing machine Bath,Steel doors Code door lock,300.0,100.0,100.0,130.0,"77,97 €/month
~ 1,08 €/m²",275000,,2004,2004.0,0,0,Konstitucijos pr.,1987.3472668810289,286.0,622.0,39.0,14.0,275.0,294.0
Vilnius,Pašilaičiai,Virbeliškių g.,39.0,2,2,7,Brick,Central thermostat,Fully equipped,,Balcony,Washing machine Shower,Steel doors Code door lock Video surveillance,470.0,370.0,80.0,120.0,"23,01 €/month
~ 0,59 €/m²",125000,"1,5%",2013,2013.0,0,1,Virbeliškių g.,1992.1838235294117,310.0,544.0,41.0,9.0,225.0,269.0
Vilnius,Senamiestis,Subačiaus g.,38.46,2,1,3,Brick,Gas,Fully equipped,,Cellar Closet,,,230.0,170.0,270.0,230.0,29,153000,,1940,1940.0,0,0,Subačiaus g.,1982.77539223782,467.0,1211.0,143.0,63.0,464.0,541.0
Vilnius,Lazdynai,Erfurto g.,32.39,1,3,9,Block house,Central,Fully equipped,,Balcony,,Steel doors Code door lock,90.0,110.0,380.0,170.0,"29,15 €/month
~ 0,90 €/m²",70000,,1969,1969.0,0,0,Erfurto g.,1976.3616144975288,1076.0,3642.0,469.0,374.0,1441.0,1358.0
Vilnius,Užupis,Kreivasis skg.,70.0,3,1,3,Brick,Central thermostat,Fully equipped,A++,Balcony Terrace Parking space,Conditioner Floor heating system Shower Recuperation,Steel doors Code door lock Video surveillance,180.0,160.0,340.0,110.0,"23,80 €/month
~ 0,34 €/m²",340000,,2019,2019.0,0,0,,,,,,,,
Vilnius,Justiniškės,Justiniškių g.,68.0,3,1,5,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer,Steel doors,300.0,280.0,110.0,180.0,"85,00 €/month
~ 1,25 €/m²",137000,"2,2%",1985,1985.0,0,1,Justiniškių g.,1977.4186711121695,1287.0,4199.0,490.0,370.0,1787.0,1552.0
Vilnius,Markučiai,Kaukysos g.,50.78,2,5,6,Brick,Central thermostat,Fully equipped,A+,Balcony Terrace Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath Recuperation,Steel doors Code door lock Video surveillance,110.0,740.0,110.0,190.0,2,249000,"0,4%",2023,2023.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Eglių g.,36.28,1,7,7,Block house,Central thermostat,Fully equipped,B,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock Video surveillance,230.0,120.0,400.0,410.0,"22,86 €/month
~ 0,63 €/m²",140000,"2,8%",2017,2017.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Savanorių pr.,46.0,2,7,9,Block house,"Central, central thermostat",Fully equipped,B,Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer,Steel doors Alarm system Code door lock Video surveillance,210.0,240.0,110.0,80.0,"23,46 €/month
~ 0,51 €/m²",249000,"12,6%",2016,2016.0,0,1,Savanorių pr.,1986.9210337401291,649.0,1393.0,87.0,34.0,603.0,669.0
Vilnius,Naujamiestis,Mindaugo g.,73.0,3,4,5,Monolithic,"Central thermostat, aerothermal",Fully equipped,A+,Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Alarm system Code door lock Video surveillance,320.0,130.0,120.0,200.0,31,430000,,2020,2020.0,0,0,Mindaugo g.,1987.4731567644953,551.0,1397.0,110.0,46.0,530.0,711.0
Vilnius,Fabijoniškės,Fabijoniškių g.,50.0,2,3,7,Block house,Central,Fully equipped,,Balcony Terrace Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors Code door lock Video surveillance,270.0,400.0,290.0,350.0,14,189000,,2018,2018.0,0,0,Fabijoniškių g.,1980.276953381484,2665.0,7615.0,802.0,475.0,3346.0,2992.0
Vilnius,Žemieji Paneriai,Vaduvos g.,40.5,1,1,5,Block house,Central,Fully equipped,,Storeroom Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,1900.0,220.0,530.0,140.0,"44,15 €/month
~ 1,09 €/m²",77000,"1,3%",1991,1991.0,0,1,,,,,,,,
Vilnius,Pilaitė,I. Simonaitytės g.,70.48,2,3,4,Brick,Central thermostat,Fully equipped,,,,,220.0,220.0,290.0,300.0,6,196000,,2008,2008.0,0,0,I. Simonaitytės g.,1992.1115384615384,758.0,1300.0,83.0,30.0,581.0,606.0
Vilnius,Justiniškės,Rygos g.,51.33,2,2,9,Block house,Central,Not equipped,,Storeroom Balcony,,Steel doors,290.0,430.0,150.0,240.0,"52,87 €/month
~ 1,03 €/m²",103000,,1984,1984.0,0,0,Rygos g.,1978.1837837837838,1073.0,3515.0,400.0,291.0,1491.0,1333.0
Vilnius,Naujamiestis,Vasario 16-osios g.,110.0,4,5,5,Brick,Gas,Partially equipped,,,,,590.0,380.0,260.0,120.0,20,440000,,1957,1957.0,0,0,Vasario 16-osios g.,1978.6082474226805,88.0,291.0,21.0,14.0,122.0,134.0
Vilnius,Naujoji Vilnia,Pergalės g.,16.0,1,1,5,Brick,Central,Fully equipped,,,,,190.0,310.0,350.0,160.0,"16,64 €/month
~ 1,04 €/m²",37000,,1972,1972.0,0,0,Pergalės g.,1976.0835866261398,187.0,658.0,93.0,70.0,237.0,258.0
Vilnius,Antakalnis,Mildos g.,93.0,3,2,4,Brick,"Central, electric",Fully equipped,,Balcony Cellar Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath,Steel doors Alarm system,280.0,700.0,920.0,630.0,1,345000,,1981,1981.0,0,0,Mildos g.,1978.2562358276643,148.0,441.0,49.0,35.0,171.0,186.0
Vilnius,Naujininkai,Darbininkų g.,43.49,2,2,5,Brick,Central,Fully equipped,,,,,100.0,160.0,160.0,170.0,"46,53 €/month
~ 1,07 €/m²",103000,9%,1978,1978.0,0,1,Darbininkų g.,1974.1800766283525,169.0,783.0,118.0,79.0,322.0,264.0
Vilnius,Senamiestis,Sodų g.,42.13,1,1,3,Brick,Gas,Fully equipped,,,,,110.0,150.0,100.0,150.0,50,168000,,1940,1940.0,0,0,Sodų g.,1985.381074168798,146.0,391.0,31.0,24.0,156.0,180.0
Vilnius,Jeruzalė,Kviečių g.,51.0,2,4,6,Brick,Central thermostat,Fully equipped,,Parking space,Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower,Alarm system Code door lock,360.0,220.0,100.0,160.0,"31,11 €/month
~ 0,61 €/m²",188000,,2019,2019.0,0,0,,,,,,,,
Vilnius,Naujoji Vilnia,Pramonės g.,28.0,1,4,4,Brick,Electric,Fully equipped,,,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock Video surveillance,260.0,690.0,890.0,30.0,0,43700,"0,5%",1970,1970.0,0,1,Pramonės g.,1981.2234432234432,186.0,546.0,72.0,43.0,183.0,248.0
Vilnius,Karoliniškės,Loretos Asanavičiūtės g.,48.6,2,8,12,Block house,Central,Fully equipped,,,,,340.0,240.0,120.0,80.0,15,87000,"5,4%",1975,1975.0,0,1,Loretos Asanavičiūtės g.,1975.9639611407083,930.0,3191.0,427.0,379.0,1199.0,1186.0
Vilnius,Naujamiestis,Vandentiekio g.,41.35,2,4,4,Brick,Central,Fully equipped,G,Storeroom Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,180.0,110.0,490.0,270.0,"50,03 €/month
~ 1,21 €/m²",98000,1%,1961,1961.0,0,1,,,,,,,,
Vilnius,Naujamiestis,Naugarduko g.,63.0,3,7,7,Monolithic,Central,Fully equipped,A+,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Bath Recuperation,Steel doors Code door lock,240.0,100.0,340.0,130.0,"8,19 €/month
~ 0,13 €/m²",322000,"3,2%",2021,2021.0,0,1,Naugarduko g.,1979.357006673022,584.0,2098.0,317.0,133.0,722.0,926.0
Vilnius,Senamiestis,Jogailos g.,32.12,1,4,4,Brick,"Central thermostat, aerothermal",Fully equipped,,,,,70.0,290.0,80.0,60.0,"45,61 €/month
~ 1,42 €/m²",129200,"5,7%",1940,1940.0,0,1,Jogailos g.,1983.5579710144928,58.0,138.0,13.0,7.0,53.0,65.0
Vilnius,Pilaitė,Tolminkiemio g.,32.63,2,4,4,Brick,"Central thermostat, aerothermal",Fully equipped,A+,,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower,Steel doors Code door lock Video surveillance,180.0,210.0,230.0,210.0,8,136000,,2023,2023.0,0,0,Tolminkiemio g.,1986.3150561797752,901.0,2225.0,190.0,78.0,946.0,1011.0
Vilnius,Jeruzalė,Rugių g.,45.0,2,1,6,Brick,Gas,Fully equipped,,Storeroom Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,370.0,230.0,130.0,190.0,7,155000,,2000,2000.0,0,0,,,,,,,,
Vilnius,Bajorai,Jono Kairiūkščio g.,58.84,3,2,5,Brick,Central thermostat,Fully equipped,,,,,250.0,1500.0,340.0,160.0,0,170000,"2,9%",1979,2022.0,1,1,,,,,,,,
Vilnius,Karoliniškės,Sausio 13-osios g.,48.18,2,1,5,Monolithic,Central thermostat,Fully equipped,A,Terrace,Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,220.0,180.0,220.0,170.0,11,197209,,2024,2024.0,0,0,Sausio 13-osios g.,1975.80007390983,726.0,2706.0,384.0,280.0,1011.0,1031.0
Vilnius,Markučiai,Manufaktūrų g.,36.05,2,2,5,Brick,Central thermostat,Fully equipped,A+,Storeroom Balcony,Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,,290.0,610.0,130.0,310.0,4,197000,"3,1%",2023,2023.0,0,1,,,,,,,,
Vilnius,Jeruzalė,Rugių g.,60.91,2,4,5,Brick,Gas,Fully equipped,,,,,350.0,270.0,170.0,220.0,7,170000,,2000,2000.0,0,0,,,,,,,,
Vilnius,Baltupiai,Kalvarijų g.,56.62,2,8,14,Brick,Central thermostat,Fully equipped,B,Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,520.0,510.0,710.0,70.0,3,159000,,2007,2007.0,0,0,,,,,,,,
Vilnius,Naujoji Vilnia,Genių g.,33.36,2,3,5,Brick,Central thermostat,Partially equipped,,,,Steel doors Code door lock Video surveillance,280.0,240.0,130.0,170.0,9,64500,,1970,2024.0,1,0,Genių g.,1975.463768115942,615.0,2277.0,279.0,275.0,955.0,768.0
Vilnius,Naujoji Vilnia,Genių g.,23.35,1,3,5,Brick,Central thermostat,Partially equipped,,,,Steel doors Code door lock Video surveillance,280.0,240.0,130.0,170.0,9,48500,,1970,2024.0,1,0,Genių g.,1975.463768115942,615.0,2277.0,279.0,275.0,955.0,768.0
Vilnius,Užupis,Krivių g.,80.0,3,1,5,Brick,Central thermostat,Fully equipped,,Parking space,,Steel doors Code door lock Video surveillance,220.0,140.0,390.0,90.0,"51,20 €/month
~ 0,64 €/m²",340000,,2005,2005.0,0,0,,,,,,,,
Vilnius,Pašilaičiai,Perkūnkiemio g.,33.5,1,5,12,Monolithic,Central thermostat,Fully equipped,,Storeroom Balcony Cellar Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes,Steel doors Code door lock Video surveillance,210.0,840.0,140.0,130.0,"18,76 €/month
~ 0,56 €/m²",97500,"0,5%",2023,2023.0,0,1,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
Vilnius,Naujamiestis,M. Valančiaus g.,63.0,3,2,6,Monolithic,Central thermostat,Fully equipped,B,Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath,Steel doors Alarm system Code door lock Video surveillance Guard,170.0,350.0,470.0,320.0,8,463000,"16,6%",2009,2009.0,0,1,M. Valančiaus g.,1988.6363636363637,77.0,143.0,8.0,7.0,53.0,75.0
Vilnius,Pašilaičiai,Perkūnkiemio g.,41.0,2,4,9,Block house,Central thermostat,Fully equipped,,Balcony Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower,Steel doors Alarm system Code door lock Video surveillance,90.0,830.0,390.0,120.0,"20,91 €/month
~ 0,51 €/m²",149500,,2008,2008.0,0,0,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
Vilnius,Pilaitė,Bitėnų g.,50.0,2,1,5,Brick,Central thermostat,Fully equipped,,Terrace Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,,220.0,190.0,240.0,160.0,"26,50 €/month
~ 0,53 €/m²",185000,"2,6%",2018,2018.0,0,1,Bitėnų g.,1989.005424954792,478.0,1106.0,65.0,25.0,484.0,532.0
Vilnius,Pašilaičiai,Eitminų g.,57.73,3,4,9,Brick,"Central, electric, central thermostat",Fully equipped,,Balcony,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath,Steel doors Video surveillance,70.0,910.0,430.0,170.0,"31,17 €/month
~ 0,54 €/m²",145000,,2015,2015.0,0,0,Eitminų g.,1992.732299393122,816.0,1483.0,115.0,29.0,618.0,721.0
Vilnius,Žvėrynas,Erelių g.,76.95,4,5,5,Brick,Central,Fully equipped,,,,,220.0,420.0,260.0,180.0,"97,73 €/month
~ 1,27 €/m²",260000,,1992,1992.0,0,0,Erelių g.,1976.9882352941177,26.0,85.0,9.0,4.0,33.0,39.0
Vilnius,Šeškinė,Buivydiškių g.,36.24,1,9,12,Brick,Central,Fully equipped,,,,,460.0,380.0,240.0,260.0,"27,90 €/month
~ 0,77 €/m²",98500,,1987,2024.0,1,0,Buivydiškių g.,1976.6520894071914,533.0,2058.0,282.0,177.0,791.0,808.0
Vilnius,Naujoji Vilnia,Genių g.,39.46,2,4,4,Brick,Central,Fully equipped,,Balcony Cellar Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock Video surveillance,120.0,120.0,40.0,300.0,"22,49 €/month
~ 0,57 €/m²",130000,,2017,2017.0,0,0,Genių g.,1975.463768115942,615.0,2277.0,279.0,275.0,955.0,768.0
